LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,ASSET_RATING,ASSET_RATING_BAND,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,NEW_BUILD_BENCHMARK,EXISTING_STOCK_BENCHMARK,BUILDING_LEVEL,MAIN_HEATING_FUEL,OTHER_FUEL_DESC,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,FLOOR_AREA,STANDARD_EMISSIONS,TARGET_EMISSIONS,TYPICAL_EMISSIONS,BUILDING_EMISSIONS,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,LODGEMENT_DATETIME,PRIMARY_ENERGY_VALUE,UPRN,UPRN_SOURCE
d0e36f58ae6229a2c7e6ec05dbadef775929f4e1e8c366c944e53878b8940cd5,Basement Office,Peek House,20 Eastcheap,EC3M 1EB,10003373055,72,C,Offices and Workshop Businesses,2022-09-12,E09000001,E14000639,,2022-09-13,Mandatory issue (Property to let).,15,59,3,Grid Supplied Electricity,,,,61,10.61,3.12,12.5,15.36,No,,,4,Air Conditioning,"Basement Office, Peek House, 20 Eastcheap",City of London,Cities of London and Westminster,LONDON,2022-09-13 19:42:22,161,200000075535,Address Matched
d779d1b545e8eda6d9d3b40edb7e295ee700c6b7b3abb882e3e6a1d04e8977e9,135-137 Central Street,Islington,,EC1V 8AP,10003359783,48,B,Offices and Workshop Businesses,2022-09-12,E09000019,E14000764,,2022-09-13,Mandatory issue (Property to let).,9,37,3,Grid Supplied Electricity,,,,113,14.74,2.75,11.01,14.15,No,,,4,Air Conditioning,"135-137 Central Street, Islington",Islington,Islington South and Finsbury,LONDON,2022-09-13 19:30:25,154,5300017790,Energy Assessor
d7097069dd7be6f2606ce5295cac9f19b13749fe67cc667fcad995a55b2a8a79,Offices And Premises At 3rd Floor Unit 28b,88-90 Hatton Garden,,EC1N 8PN,10003374405,99,D,Offices and Workshop Businesses,2022-09-12,E09000007,E14000750,,2022-09-13,Mandatory issue (Property to let).,9,36,3,Natural Gas,,,,29,9.63,1.75,7.0,19.1,No,,,4,Heating and Natural Ventilation,"Offices And Premises At 3rd Floor Unit 28b, 88-90 Hatton Garden",Camden,Holborn and St Pancras,LONDON,2022-09-13 19:47:31,140,5194636,Energy Assessor
772fc6946e362aa3cb01091c125fca6bf513566b2bb02eea10cb3a5324f13db5,First Floor Office,Peek House,20 Eastcheap,EC3M 1EB,10003369616,50,B,Offices and Workshop Businesses,2022-09-12,E09000001,E14000639,,2022-09-13,Mandatory issue (Property to let).,15,60,3,Grid Supplied Electricity,,,,209,9.62,2.87,11.48,9.58,No,,,4,Air Conditioning,"First Floor Office, Peek House, 20 Eastcheap",City of London,Cities of London and Westminster,LONDON,2022-09-13 21:11:13,103,200000075535,Address Matched
03ba5d250262e65364354f05dc3fa782991a25842e385f278caaabe0990b5ca7,"First Floor, Fleet Place House",2 Fleet Place,,EC4M 7RF,10003373885,72,C,Offices and Workshop Businesses,2022-04-19,E09000001,E14000639,,2022-09-12,Mandatory issue (Marketed sale),18,47,5,Grid Supplied Electricity,,,,1048,11.67,4.1,10.92,16.71,No,,,4,Air Conditioning,"First Floor, Fleet Place House, 2 Fleet Place",City of London,Cities of London and Westminster,London,2022-09-12 19:13:02,178,,
741f2ed5e6d0d57807a7a029214831a5f268e61231b8fcbfb02b6d0268782681,"Ground Floor Retail Unit 2, Fleet Place House",2 Fleet Place,,EC4M 7RF,10003374099,74,C,Offices and Workshop Businesses,2022-04-19,E09000001,E14000639,,2022-09-12,Mandatory issue (Marketed sale),8,23,5,Grid Supplied Electricity,,,,160,22.34,3.78,10.09,33.24,No,,,4,Air Conditioning,"Ground Floor Retail Unit 2, Fleet Place House, 2 Fleet Place",City of London,Cities of London and Westminster,London,2022-09-12 20:50:00,356,,
c7f93126b92e2ff6444769048ee883690b1206d0db9e78bcd7e9c30025253a90,Fleet Place House,2 Fleet Place,,EC4M 7RF,10003371701,60,C,Offices and Workshop Businesses,2022-04-19,E09000001,E14000639,,2022-09-12,Mandatory issue (Marketed sale),17,44,5,Grid Supplied Electricity,,,,11069,11.81,3.94,10.5,14.22,No,,,4,Air Conditioning,"Fleet Place House, 2 Fleet Place",City of London,Cities of London and Westminster,LONDON,2022-09-12 22:22:40,151,,
efd0b81f761720163a31070f7d710b41467085690195bbc2e7f53ef6e9d8b5c0,11-21 Paul Street,,,EC2A 4JU,10003364145,57,C,Offices and Workshop Businesses,2022-06-29,E09000019,E14000764,,2022-09-12,Mandatory issue (Property to let).,15,58,3,Grid Supplied Electricity,,,,2004,11.8,3.44,13.76,13.51,No,,,4,Air Conditioning,11-21 Paul Street,Islington,Islington South and Finsbury,London,2022-09-12 12:16:55,147,,
c5f7f9190fea311778f42e2f44f940d13e05f71d04eda146f19ea5dfa2a3d516,Ground Floor and Basement,28 Hatton Wall,,EC1N 8JH,10003374637,45,B,Retail/Financial and Professional Services,2022-09-12,E09000007,E14000750,,2022-09-12,Mandatory issue (Property to let).,13,51,3,Grid Supplied Electricity,,,,192,16.21,4.09,16.4,14.57,No,,,4,Air Conditioning,"Ground Floor and Basement, 28 Hatton Wall",Camden,Holborn and St Pancras,London,2022-09-12 15:07:58,158,,
3f9131a1ed86623c6a845a4d19e62415cb3e785708c9ec889b079aa4b392c11d,63 Cannon Street,,,EC4N 5AA,10003367149,69,C,Retail/Financial and Professional Services,2022-09-05,E09000001,E14000639,,2022-09-12,Mandatory issue (Property to let).,6,22,3,Grid Supplied Electricity,,,,33,13.65,1.52,6.08,18.77,Yes,,1.0,4,Air Conditioning,63 Cannon Street,City of London,Cities of London and Westminster,LONDON,2022-09-12 13:31:37,207,100022936304,Energy Assessor
b501e798b67709f949475031e041237846b94bca3ff0d7c9834b796c7f9bd749,1 Threadneedle Street,,,EC2R 8AY,10003359319,75,C,Offices and Workshop Businesses,2022-08-15,E09000001,E14000639,,2022-09-12,Mandatory issue (Property to let).,23,92,4,Natural Gas,,,,7532,13.99,6.44,25.83,20.98,No,,,4,Air Conditioning,1 Threadneedle Street,City of London,Cities of London and Westminster,LONDON,2022-09-12 09:48:55,187,200000069796,Energy Assessor
015937b3541ce06ea2fc6c7b01e2ead66788cdf56057ac9a441ed0258c1edc6c,19-22 Charlotte Road,Hackney,,EC2A 3SG,10003360452,64,C,Non-residential Institutions: Education,2022-09-06,E09000012,E14000721,,2022-09-12,Mandatory issue (Property to let).,24,95,4,Natural Gas,,,,2248,12.47,5.9,23.62,15.88,No,,,4,Heating and Natural Ventilation,"19-22 Charlotte Road, Hackney",Hackney,Hackney South and Shoreditch,LONDON,2022-09-12 18:03:30,113,100022933087,Energy Assessor
526b9c4d9bfc60d0e621bed54259651c7d935d0a2a989614462eb47ea8fe273e,"Second Floor, Fleet Place House",2 Fleet Place,,EC4M 7RF,10003384135,74,C,Offices and Workshop Businesses,2022-04-19,E09000001,E14000639,,2022-09-12,Mandatory issue (Marketed sale),19,50,5,Grid Supplied Electricity,,,,1060,10.44,3.93,10.48,15.36,No,,,4,Air Conditioning,"Second Floor, Fleet Place House, 2 Fleet Place",City of London,Cities of London and Westminster,London,2022-09-12 19:22:41,165,,
997d1ab7d4b2d2748cf21a75a0599f26a6b3989ea6cf15d24b06cac9f1b17b79,"Ground Floor Retail Unit 1, Fleet Place House",2 Fleet Place,,EC4M 7RF,10003374904,71,C,Offices and Workshop Businesses,2022-04-19,E09000001,E14000639,,2022-09-12,Mandatory issue (Marketed sale),9,23,5,Grid Supplied Electricity,,,,169,20.15,3.43,9.15,28.54,No,,,4,Air Conditioning,"Ground Floor Retail Unit 1, Fleet Place House, 2 Fleet Place",City of London,Cities of London and Westminster,London,2022-09-12 20:48:00,307,,
3fd3dd425e88c998df70c59dd132969e921cf266a1882091c9d1b5bb2a226f9f,Floors 1-4,27-30 Lime Street,,EC3M 7HR,10003377213,120,E,Offices and Workshop Businesses,2022-08-03,E09000001,E14000639,,2022-09-08,Mandatory issue (Marketed sale),2,9,3,Natural Gas,,,,805,13.99,0.64,2.57,33.5,No,,,4,Air Conditioning,"Floors 1-4, 27-30 Lime Street",City of London,Cities of London and Westminster,LONDON,2022-09-08 13:05:28,279,,
111a6613d71c7f3e42e8f354d04e26c011f895de02c6726714c750d16c9f2e0e,Basement,3 Paper Buildings,Temple,EC4Y 7EU,10003370741,91,D,Offices and Workshop Businesses,2022-06-23,E09000001,E14000639,,2022-09-07,Mandatory issue (Property to let).,23,94,3,Natural Gas,,,,206,9.93,4.66,18.7,18.03,No,,,4,Heating and Natural Ventilation,"Basement, 3 Paper Buildings, Temple",City of London,Cities of London and Westminster,London,2022-09-07 14:10:43,128,200000072554,Address Matched
111bf58fee246776df2e8294feca30bd8dddc848163dce266e7bc999ea0b7a45,Ground and Basement,2 Mitre Court Buildings,Temple,EC4Y 7BX,10003372626,120,E,Offices and Workshop Businesses,2022-06-23,E09000001,E14000639,,2022-09-07,Mandatory issue (Property to let).,27,109,3,Natural Gas,,,,333,11.23,6.08,24.37,26.97,No,,,4,Heating and Natural Ventilation,"Ground and Basement, 2 Mitre Court Buildings, Temple",City of London,Cities of London and Westminster,LONDON,2022-09-07 14:02:55,195,100023616085,Address Matched
fce3e06690f03bc9dc5c9da63b1d5840affb2518564b8415fca87ecd24bbff09,Ground Floor,161 City Road,,EC1V 1NR,10003373521,41,B,Restaurants and Cafes/Drinking Establishments/Takeaways,2022-05-30,E09000012,E14000721,,2022-09-07,Mandatory issue (Property to let).,20,80,3,Grid Supplied Electricity,,,,164,74.26,29.65,118.58,61.22,Yes,,1.0,5,Air Conditioning,"Ground Floor, 161 City Road",Hackney,Hackney South and Shoreditch,LONDON,2022-09-07 10:06:00,667,10008323968,Address Matched
617d48ff25f5ba6fa2d25e26d77949a6898ea5b70eeada1c04a866dcc5ab8737,First Floor,2 King's Bench Walk,Temple,EC4Y 7DE,10003373361,102,E,Offices and Workshop Businesses,2022-06-23,E09000001,E14000639,,2022-09-07,Mandatory issue (Property to let).,23,90,3,Natural Gas,,,,149,11.88,5.35,21.45,24.14,No,,,4,Heating and Natural Ventilation,"First Floor, 2 King's Bench Walk, Temple",City of London,Cities of London and Westminster,London,2022-09-07 14:05:11,160,100023615913,Address Matched
7da44ed699ceac554ff6cb191c0c1d72582bd01ed70a3a3be06a0bd5b2a3aa76,Ground Floor,50 St Mary Axe,,EC3A 8FR,10003373903,23,A,Restaurants and Cafes/Drinking Establishments/Takeaways,2022-06-23,E09000001,E14000639,,2022-09-07,Mandatory issue (Property to let).,11,45,3,Grid Supplied Electricity,,,,81,93.95,21.15,84.6,42.86,No,,,4,Air Conditioning,"Ground Floor, 50 St Mary Axe",City of London,Cities of London and Westminster,LONDON,2022-09-07 10:10:40,466,10091783243,Address Matched
d240cb28129805b9f649f1fa4c2f0c395f25ffbb7d2a2c67128db8467cfd0898,Basement - 2nd Floor,1 Paper Buildings,Temple,EC4Y 7EP,10003370550,122,E,Offices and Workshop Businesses,2022-06-23,E09000001,E14000639,,2022-09-07,Mandatory issue (Property to let).,28,113,3,Natural Gas,,,,664,12.8,7.21,28.92,31.21,No,,,4,Heating and Natural Ventilation,"Basement - 2nd Floor, 1 Paper Buildings, Temple",City of London,Cities of London and Westminster,London,2022-09-07 14:07:34,206,,
148323cb949c754853ba8a738fd93d097ee0b256c71c14717b2e333d25202386,15-19 Bakers Row, , ,EC1R 3DG,10003364314,39,B,Offices and Workshop Businesses,2022-09-02,E09000019,E14000764,,2022-09-07,Mandatory issue (Property to let).,12,50,4,Grid Supplied Electricity,,,,752,16.41,4.1,16.43,12.66,No,,,4,Air Conditioning,15-19 Bakers Row,Islington,Islington South and Finsbury,London,2022-09-07 22:36:29,130,75608,Energy Assessor
7db5d52438b8dea50578a96fcfc2576f7b4997dac0925e281da0987ce75c9579,20 Bakers Row, , ,EC1R 3DG,10003361917,38,B,Offices and Workshop Businesses,2022-09-02,E09000019,E14000764,,2022-09-07,Mandatory issue (Property to let).,13,51,3,Grid Supplied Electricity,,,,685,11.31,2.86,11.48,8.5,No,,,4,Air Conditioning,20 Bakers Row,Islington,Islington South and Finsbury,London,2022-09-07 22:24:25,86,65474,Energy Assessor
179991990781d186925b7bb76304f675d96a0c66a897f7730bf26783ccf1e10d,1st Floor,23-25 Great Sutton Street,,EC1V 0DN,10003362168,34,B,Offices and Workshop Businesses,2022-09-06,E09000019,E14000764,,2022-09-06,Mandatory issue (Property to let).,12,50,3,Grid Supplied Electricity,,,,172,12.25,3.06,12.23,8.4,No,,,4,Mixed-mode with Natural Ventilation,"1st Floor, 23-25 Great Sutton Street",Islington,Islington South and Finsbury,LONDON,2022-09-08 09:42:16,90,5300037473,Address Matched
3829b7778226924e629f7e330a0f8f2efcf994701130687c0868176af1a9e4af,Ground Floor Retail,59-60 Cornhill,,EC3V 3PD,10003370460,61,C,Retail/Financial and Professional Services,2022-09-05,E09000001,E14000639,,2022-09-06,Mandatory issue (Marketed sale),11,43,3,Grid Supplied Electricity,,,,60,14.7,3.17,12.67,17.93,No,,,4,Air Conditioning,"Ground Floor Retail, 59-60 Cornhill",City of London,Cities of London and Westminster,LONDON,2022-09-06 15:23:59,195,,
773752c09b743ad928fc41261cd02e5664d3946d94509abb11976b70479afab0,Floors 1-4,27-30 Lime Street,,EC3M 7HR,10003377213,120,E,Offices and Workshop Businesses,2022-08-03,E09000001,E14000639,,2022-09-06,Mandatory issue (Marketed sale),2,9,3,Natural Gas,,,,805,13.99,0.64,2.57,33.5,No,,,4,Air Conditioning,"Floors 1-4, 27-30 Lime Street",City of London,Cities of London and Westminster,LONDON,2022-09-06 14:51:52,279,,
b63dfd0fa64eab1b18211350c90e73a485d7b0ba880f524a955e37f2b9056bc0,1st Floor,32 Great Sutton Street,,EC1V 0DB,10003362169,41,B,Offices and Workshop Businesses,2022-09-06,E09000019,E14000764,,2022-09-06,Mandatory issue (Property to let).,13,52,3,Grid Supplied Electricity,,,,184,10.86,2.83,11.32,8.81,No,,,4,Mixed-mode with Natural Ventilation,"1st Floor, 32 Great Sutton Street",Islington,Islington South and Finsbury,LONDON,2022-09-08 09:41:37,94,,
e4f342708802d68f07e8dc7e77dad47c80c2d7c26e70e11ba4f348501e338025,3rd Floor,59-60 Cornhill,,EC3V 3PD,10003370811,62,C,Offices and Workshop Businesses,2022-08-05,E09000001,E14000639,,2022-09-06,Mandatory issue (Marketed sale),13,53,3,Grid Supplied Electricity,,,,53,13.46,3.54,14.16,16.8,No,,,4,Mixed-mode with Natural Ventilation,"3rd Floor, 59-60 Cornhill",City of London,Cities of London and Westminster,LONDON,2022-09-06 15:17:41,182,,
923a172e7646f93002eec0fe2a6616fa95bd4fced183c309035c228d7b6ff4ac,1st Floor Offices,59-60 Cornhill,,EC3V 3PD,369549270002,58,C,Offices and Workshop Businesses,2022-09-05,E09000001,E14000639,,2022-09-06,Mandatory issue (Marketed sale),13,52,3,Grid Supplied Electricity,,,,54,14.25,3.72,14.87,16.66,No,,,4,Mixed-mode with Natural Ventilation,"1st Floor Offices, 59-60 Cornhill",City of London,Cities of London and Westminster,LONDON,2022-09-06 15:06:45,181,,
a330ba03552e8af01e314ae144052c922be6ad54fcb32d9d225984b9a6b5edb6,3rd Floor,23-25 Great Sutton Street,,EC1V 0DN,10003364026,32,B,Offices and Workshop Businesses,2022-09-06,E09000019,E14000764,,2022-09-06,Mandatory issue (Property to let).,15,61,3,Grid Supplied Electricity,,,,173,25.71,7.87,31.49,16.5,No,,,4,Mixed-mode with Natural Ventilation,"3rd Floor, 23-25 Great Sutton Street",Islington,Islington South and Finsbury,LONDON,2022-09-08 09:41:57,177,5300037473,Address Matched
34ed8314007a5cf438bbb20ff8623d696aed40740db5aa73850a3175f82cf0d2,2nd Floor,23-25 Great Sutton Street,,EC1V 0DN,10003363163,34,B,Offices and Workshop Businesses,2022-09-06,E09000019,E14000764,,2022-09-06,Mandatory issue (Property to let).,12,50,3,Grid Supplied Electricity,,,,172,12.26,3.06,12.25,8.43,No,,,4,Mixed-mode with Natural Ventilation,"2nd Floor, 23-25 Great Sutton Street",Islington,Islington South and Finsbury,LONDON,2022-09-08 09:42:04,90,5300037473,Address Matched
c03e5728c7e10c16822c8b832eab96819004cd6fac08d10cfa282913289a83a0,4th Floor,23-25 Great Sutton Street,,EC1V 0DN,10003367678,26,B,Offices and Workshop Businesses,2022-09-06,E09000019,E14000764,,2022-09-06,Mandatory issue (Property to let).,13,52,3,Grid Supplied Electricity,,,,155,32.6,8.41,33.66,17.01,No,,,4,Mixed-mode with Natural Ventilation,"4th Floor, 23-25 Great Sutton Street",Islington,Islington South and Finsbury,LONDON,2022-09-08 09:41:50,182,5300037473,Address Matched
ee4e609634c1c10777dea91c9e8acd974317cd16be7b87c2a778f5f1f9fbe185,2nd Floor,"11, Gough Square",,EC4A 3DE,10003367155,50,B,Offices and Workshop Businesses,2022-07-22,E09000001,E14000639,,2022-09-06,Mandatory issue (Marketed sale),15,59,3,Grid Supplied Electricity,,,,105,10.97,3.25,13.0,11.01,No,,,4,Mixed-mode with Natural Ventilation,"2nd Floor, 11, Gough Square",City of London,Cities of London and Westminster,LONDON,2022-09-06 14:52:32,117,,
2240144096298d9fe2af3cea420f5e686634b03021c1129ecc184aa90a04d692,Ground & Basement,41 Bow Lane,,EC4M 9DT,10003373739,100,D,Retail/Financial and Professional Services,2022-06-22,E09000001,E14000639,,2022-09-06,Mandatory issue (Marketed sale),11,45,3,Grid Supplied Electricity,,,,155,16.79,3.77,15.07,33.68,No,,,4,Heating and Natural Ventilation,"Ground & Basement, 41 Bow Lane",City of London,Cities of London and Westminster,LONDON,2022-09-06 14:54:18,354,200000072040,Address Matched
5ed54b05c71fe40d52500b202f3279242921f4e467a2cb99e7f75812efd7a87f,2nd Floor,59-60 Cornhill,,EC3V 3PD,10003361772,62,C,Offices and Workshop Businesses,2022-08-05,E09000001,E14000639,,2022-09-06,Mandatory issue (Marketed sale),13,53,3,Grid Supplied Electricity,,,,53,13.46,3.54,14.16,16.8,No,,,4,Mixed-mode with Natural Ventilation,"2nd Floor, 59-60 Cornhill",City of London,Cities of London and Westminster,LONDON,2022-09-06 15:13:02,182,,
89cb4c3a3d8e423da6beab84011fab3bb4e96bdda5c098104377033dd2cc6992,3rd Floor,32 Great Sutton Street,,EC1V 0DB,10003365385,44,B,Offices and Workshop Businesses,2022-09-06,E09000019,E14000764,,2022-09-06,Mandatory issue (Property to let).,11,45,3,Grid Supplied Electricity,,,,184,11.98,2.71,10.82,10.47,No,,,4,Mixed-mode with Natural Ventilation,"3rd Floor, 32 Great Sutton Street",Islington,Islington South and Finsbury,LONDON,2022-09-08 09:41:29,111,,
e3d6a4d7d164661dc142beb358034a8531c2ddac796789d3f95df64191004e8e,159 Whitecross Street,Islington,,EC1Y 8JL,10003360776,74,C,Restaurants and Cafes/Drinking Establishments/Takeaways,2022-08-26,E09000019,E14000764,,2022-09-04,Mandatory issue (Property to let).,26,104,3,Natural Gas,,,,92,51.86,26.95,107.81,76.29,No,,,4,Air Conditioning,"159 Whitecross Street, Islington",Islington,Islington South and Finsbury,LONDON,2022-09-04 17:37:39,654,5300097685,Energy Assessor
79a57d685912486647f0a4f9a9315ae45eb9317dcc2d0ff5dc2cee000247a95d,4TH FLOOR OFFICES,Exchequer Court,33 St. Mary Axe,EC3A 8AA,10003366544,95,D,B1 Offices and Workshop businesses,2022-08-30,E09000001,E14000639,,2022-09-04,Mandatory issue (Property on construction).,37,98,5,Natural Gas,,,,1912,28.53,20.98,55.94,54.33,No,,,4,Air Conditioning,"4TH FLOOR OFFICES, Exchequer Court, 33 St. Mary Axe",City of London,Cities of London and Westminster,LONDON,2022-09-07 20:16:10,317,,
a33215f56cf55cbc7c591c23552b8ceefb486e7b41b6600cee7452c5dcc012f7,332 Old Street,Hackney,,EC1V 9DR,10003370545,41,B,Restaurants and Cafes/Drinking Establishments/Takeaways,2022-09-02,E09000012,E14000721,,2022-09-04,Mandatory issue (Property to let).,22,88,3,Grid Supplied Electricity,,,,97,62.72,27.48,110.18,51.66,No,,,4,Heating and Natural Ventilation,"332 Old Street, Hackney",Hackney,Hackney South and Shoreditch,LONDON,2022-09-04 05:47:03,461,100022930974,Address Matched
3da6e090cc56068932dff6088009f1eb60f30dd2e3d2c7de2cb9adc4581d1dd1,THIRD FLOOR,58-60 Rivington Street,,EC2A 3AU,756570030001,119,E,Offices and Workshop Businesses,2022-04-01,E09000012,E14000721,,2022-09-03,Mandatory issue (Marketed sale),14,58,3,Natural Gas,,,,191,16.96,4.88,19.53,40.25,No,,,4,Heating and Natural Ventilation,"THIRD FLOOR, 58-60 Rivington Street",Hackney,Hackney South and Shoreditch,LONDON,2022-09-03 09:59:32,240,,
a01f387c3e8edc2db93d833c9fd1a2c13efc3169206bd8e426abb24d73a1012b,Level 12 (West),110 Bishopsgate,,EC2N 4AY,10003376123,54,C,Offices and Workshop Businesses,2021-04-12,E09000001,E14000639,,2022-09-02,Mandatory issue (Property to let).,1,3,5,Natural Gas,,,,505,13.76,0.35,0.94,14.94,Yes,,3.0,5,Air Conditioning,"Level 12 (West), 110 Bishopsgate",City of London,Cities of London and Westminster,London,2022-09-02 10:37:22,116,,
c7ca00dbb2867e9d80decf51731b2bf0140bd9cae64de1c0db2c14aee924a1c1,Level 05 (Tenant),110 Bishopsgate,,EC2N 4AY,10003379254,57,C,Offices and Workshop Businesses,2021-04-12,E09000001,E14000639,,2022-09-02,Mandatory issue (Property to let).,9,24,5,Natural Gas,,,,1228,13.92,2.46,6.57,15.98,Yes,,3.0,5,Air Conditioning,"Level 05 (Tenant), 110 Bishopsgate",City of London,Cities of London and Westminster,London,2022-09-02 11:25:45,127,,
8f1a790027a9a8809cfcc8aed7af1f727ba39dca94289758654fce33a19bb150,First Floor,8-9 New Street ,,EC2M 4TP,10003373371,48,B,Offices and Workshop Businesses,2022-08-24,E09000001,E14000639,,2022-09-02,Mandatory issue (Property to let).,18,70,3,Grid Supplied Electricity,,,,86,10.64,3.73,14.9,10.2,No,,,4,Air Conditioning,"First Floor, 8-9 New Street",City of London,Cities of London and Westminster,LONDON,2022-09-02 00:00:42,110,,
f712940c27e6e59b9d63dd1cd3f8db49afadfb2a33234086ab2c1d371925af76,Apart-hotel,66 Turnmill Street,Islington,EC1M 5RR,10003369791,41,B,Offices and Workshop Businesses,2022-08-03,E09000019,E14000764,,2022-09-01,Mandatory issue (Marketed sale),28,112,3,Natural Gas,,,,747,98.52,54.8,219.74,81.27,No,,,4,Air Conditioning,"Apart-hotel, 66 Turnmill Street, Islington",Islington,Islington South and Finsbury,LONDON,2022-09-01 11:43:26,470,,
01e990bb6bcdfd7b89f0131647218a38cd9575c0f3478e00d9a1601cc5ed4152,66d Turnmill Street,Islington,,EC1M 5RR,10003365171,28,B,Offices and Workshop Businesses,2022-08-03,E09000019,E14000764,,2022-09-01,Mandatory issue (Property to let).,11,44,3,Grid Supplied Electricity,,,,72,16.45,3.61,14.47,9.31,No,,,4,Air Conditioning,"66d Turnmill Street, Islington",Islington,Islington South and Finsbury,LONDON,2022-09-01 11:32:42,101,10093110773,Energy Assessor
11a5a17de8b4c3041ccabb843b51912db21c43b991b4076c97db3c6ac0645658,17-19 Leather Lane,,,EC1N 7TE,10003359953,88,D,Restaurants and Cafes/Drinking Establishments/Takeaways,2022-08-25,E09000007,E14000750,,2022-09-01,Mandatory issue (Non-marketed sale),20,80,3,Grid Supplied Electricity,,,,210,38.47,15.42,61.83,67.82,No,,,4,Heating and Natural Ventilation,17-19 Leather Lane,Camden,Holborn and St Pancras,LONDON,2022-09-01 12:35:36,725,5083053,Energy Assessor
3d7efe25f9cd769bc9cd2723f638da90ed6f9b99c278a6c8f7582fa4f8482f99,FIRST FLOOR,24 HOLBORN VIADUCT,,EC1A 2BN,10003377185,91,D,Offices and Workshop Businesses,2022-08-23,E09000001,E14000639,,2022-09-01,Mandatory issue (Marketed sale),2,6,3,Grid Supplied Electricity,,,,63,18.28,0.57,2.27,33.42,No,,,4,Heating and Natural Ventilation,"FIRST FLOOR, 24 HOLBORN VIADUCT",City of London,Cities of London and Westminster,LONDON,2022-09-01 16:15:27,347,,
